,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
1107,机器学习,简书,20-99人,上海 徐汇区 交大,本科,1-3年,机器学习算法工程师,"岗位职责：* 利用数据挖掘/机器学习/深度学习等相关算法，解决核心业务需求；* 基于简书的内容数据及用户行为数据，挖掘用户内容模型，并将机器学习前沿技术应用于关键业务环节，提升转化率效果；* 设计并提供机器学习服务，应用于简书在线推荐，内容分发及海量数据挖掘等核心业务* 调研新技术在内容领域的应用价值，以技术驱动产品。岗位描述：1. 本科及以上学历，一年以上机器学习项目经验，熟悉常用的分类聚类算法，清楚了解算法原理并能做一定的改进；2. 扎实的计算机基本功及数学基础，熟练运用各种常用算法和数据结构，了解深度学习模型如CNN、RNN、GAN，能独立解决较复杂的问题；3. 熟练使用 TensorFlow 等常见深度学习框架；4. 有社交相关推荐/自然语言内容相关推荐系统/平台实际项目经验，熟悉基本的相关推荐/自然语言内容推荐算法, 原理；5. 对大数据分析有所了解，例如用户画像/用户行为分析/推荐系统/内容爬取与检索/情绪分析/语义提取等等；6. 熟练掌握 Java 或 Python；7. 具有在线实时系统/平台实际项目经验者优先；8. 高并发服务的开发经验者优先；9. 乐于海量数据分析、挖掘，肯钻研，对数据敏感，简书用户加分。",20k-40k,B轮
1108,机器学习,秦苍科技,1000-9999人,上海 浦东新区 塘桥,本科,1-3年,python工程师（机器学习）,1. 2年以上python开发经验，热爱python，代码pythonic2. 对python并行和异步有深刻见解，常用python做做数据处理与分析3. 对机器学习有浓厚兴趣4. 聪明好学，乐于分享，team player基本要求1. 本科及以上学历，欢迎各路学霸2.熟悉MongDB，redis，restful api；3. 代码与算法基础优秀4. 熟悉sql与数据库，了解一些大数据技术更加,10k-20k,D轮及以上
1109,机器学习,追一科技,100-499人,上海 长宁区 古北,学历不限,1-3年,机器学习算法工程师 (MJ000045),职位描述：1.针对公司项目方案，应用机器学习、深度学习技术优化算法设计，提高在核心指标上的效果；2.针对项目执行中遇到的新问题，研究如何抽象建模，设计高效的机器学习、深度学习算法；3.对公司关心的机器学习、深度学习领域内学术界、工业界最新的研究进展进行跟踪、实践，并逐渐应用到实际项目中。 岗位要求：1.全日制硕士毕业及以上，2年以上机器学习、自然语言处理相关工作经验；2.至少精通C/C++/Python/Shell中任一门编程语言，有Linux系统使用经验；3.对机器学习算法原理有深刻理解，有丰富的机器学习、深度学习算法应用经验；4.有知名互联网公司工作、实习经历者优先；5.熟悉搜索，learning to rank相关技术者优先；精通深度学习算法调优、有tensorflow等平台实战经验者优先。,20k-40k,B轮
1110,机器学习,拼多多,1000-9999人,上海 长宁区 天山路,本科,3-5年,大规模机器学习平台研发专家,岗位职责1. 负责大规模分布式算法的研发，满足广告、搜索、推荐、风控、图像等场景模型训练需求；2. 从功能、性能、可用性等方面，负责设计、实现、改进系统的各个模块；3. 负责线上环境的运行状况和问题定位，为客户提供及时的技术支持。岗位要求1. 本科以上学历，Java/C++编码能力强，对算法设计和数据结构有深刻的理解；2. 熟悉MPI/ParameterServer，有机器学习、分布式计算、并行计算经验；3. 具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题；4. 有强烈的上进心、求知欲和主动性。良好的团队合作精神、沟通能力、学习能力、动手能力；5. 熟悉AI常用算法和开源框架、大数据计算和存储系统者优先。,20k-40k,已上市
1111,机器学习,百度,10000人以上,上海 浦东新区 张江,硕士,3-5年,机器学习/数据挖掘/高级工程师（搜索）,【工作职责】-构建商品知识图谱，基于知识图谱设计并实现离线和在线匹配和触发系统-基于大规模用户行为，以效果为目标，建立触发优选基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 -提高在线广告的相关度、用户体验、投放效果及变现能力【职位要求】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 -具备以下能力之一 -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，热爱学习,15k-30k,已上市
1112,机器学习,携程旅行网,10000人以上,上海 长宁区 北新泾,硕士,1-3年,资深/高级机器学习算法工程师,职位诱惑：待遇好，牛人多职位描述：对携程数据进行挖掘和分析，敏锐的捕获数据价值和产品机会，从数据及算法上支持创新功能，优化用户出行方式：1. 能够深入理解业务的需求，通过数据分析以及数据挖掘提出解决问题的最佳方案。2. 熟练的大数据取数技能，敏锐的数据嗅觉，良好的数据建模，并能快速工程实现机器学习或优化算法岗位要求：1. 硕士以上学历，计算机、数学、统计学或其他理科教育背景；2. 熟悉机器学习、数据挖掘，对机器学习的算法有一定的工作实践经验3. 具有扎实的编程基础，熟悉Java、Scala、Python、R中至少两种语言4. 优秀的分析问题和解决问题的能力，很好的沟通和表达能力，对解决具有挑战性问题充满激情,18k-30k,已上市
1113,机器学习,赛可出行,100-499人,上海 静安区 南京西路,本科,3-5年,算法工程师-机器学习,岗位职责：1、负责人工智能、机器学习、深度学习技术的研究，并将技术应用在图像处理、自然语言处理、用户画像等公司业务中；2、根据业务需求完成数学建模，并设计、开发高效算法；对模型及算法进行验证和实现，解决实际业务问题；3、关注人工智能相关算法新趋势，并结合公司业务情况进行技术预研。任职要求：1、统计学、数学、物理学、经济学、工程学、计算机科学、信息科学、运筹学、信息技术或相关专业；2、三年以上算法开发工作经验，其中两年以上机器学习相关工作经验；在机器学习、数据挖掘、统计学方向拥有扎实的理论基础；3、精通常见机器学习算法，如逻辑回归、SVM、神经网络、决策树、贝叶斯等；4、精通C、C++/java/Python中至少一门编程语言；5、对技术有兴趣，学习能力强；,25k-50k,不需要融资
1114,机器学习,DTise,100-499人,上海 徐汇区 岳阳,本科,1-3年,机器学习算法工程师,"机器学习算法工程师 2+ years experience机器学习，深度学习职位描述负责根据企业业务场景，构造人工智能技术解决方案负责机器学习的模型建立负责Feature的构造，筛选和调优负责打通数据闭环，构建自动学习系统任职要求学士学位以上，有相关研究背景的硕士或博士优先考虑熟悉机器学习、模式识别等领域的相关算法深度学习研发背景（CNN/DBN等），熟悉至少一种深度学习训练工具（Caffe/Theano/Keras/ConvNet/TensorFlow/Torch等在以下至少一个领域有深入的研究： 统计机器学习（如深度神经网络、Boosting, 图模型，概率统计，最优化方法等）；语义理解检索 (如知识图谱表示，结构化预测，语义解析，信息检索，知识挖掘等）精通主流机器学习算法，对贝叶斯、随机森林、SVM、神经网络、聚类、PCA等有深入应用和研究，对机器学习和人工智能前沿有持续跟踪和应用转化，对机器学习框架Tensorflow XGBOOST LIBSVM LIBLINEAR等有深入应用者优先",15k-29k,不需要融资
1115,机器学习,百度,10000人以上,上海  ,硕士,5-10年,机器学习,岗位职责1 通过模型等挖掘数据潜在价值，结合应用场景，提供完整的技术解决方案2 负责团队大规模机器学习算法的研发和应用任职条件1 相关专业硕士以上2 精通机器学习，数据挖掘等相关模型及算法3 在统计机器学习，自然语言处理，文本分析，信息检索，计算机视觉中某个领域有深入研究,30k-60k,已上市
1116,机器学习,嘉银你我贷,1000-9999人,上海 浦东新区 世纪公园,本科,1-3年,机器学习,"职位：机器学习科学家/机器学习工程师职位描述：1.负责银行等金融机构的联合风控建模，包括大数据量的信贷数据的处理、清洗和挖掘，并持续迭代优化策略2.大数据AI平台算法组件的开发与优化3.追踪业内前沿技术，结合业务特点，探索将前沿的算法技术应用于实际业务，如自动机器学习、迁移学习、知识图谱等在金融领域的算法应用与研究。岗位职责要求：计算机或数学相关专业，编程能力强，精通 C、Java、Python 等任意一种编程语言；有较强的工程能力，熟悉Spark, Tensorflow, Caffe, Torch, MXNet等框架者优先；有扎实的机器学习算法基础；沟通能力强，对新技术敏感，喜欢探索，有较强的创新意识与责任感；有银行等金融机构建模工作经验者优先",25k-39k,不需要融资
1117,机器学习,凯京集团,500-999人,上海 浦东新区 六里,本科,3-5年,机器学习工程师（知识图谱 / NLP方向）,岗位职责：1.与业务人员沟通，深入理解公司业务，思考并发现数据可以应用于业务的机会；2.提取数据、处理数据、开发风险规则、信用评分、客户标签、营销响应等模型，并参与模型上线部署、追踪优化等工作；3.基于公司及外部数据，提取知识，构建知识图谱，支持公司的风控领域、物流科技领域及其他创新方向；4.参与各种数据产品的设计；  岗位要求：1.理工科专业（数学、统计、计算机优先），大学本科及以上学历；2.熟练掌握传统机器学习算法/深度学习算法/知识图谱/NLP算法中至少一种；有知识图谱实践经验者优先；3.熟练掌握数据库SQL语言，至少掌握Python或R语言的一种；精通图数据库如Neo4j，熟悉图存储，图计算者优先；4.具有结构化思维、快速学习及沟通协作能力，积极主动有上进心；,15k-25k,C轮
