,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
707,商业分析,拍拍贷,1000-9999人,上海 浦东新区 唐镇,学历不限,经验不限,商业分析资深专家,工作职责：1、以量化分析方法驱动决策，通过分析多维度数据，为不同客户设计、优化相应营销和产品策略，优化流程提升客户转化率，满足客户需求同时达到公司业务和盈利增长。2、承担业务线owner职责，为业务成交量等KPI负责；与市场、产品、运营、研发团队紧密合作，推进业务策略执行和优化。3、设计各类A/B test，找到业务增长的核心驱动，优化业务资源配置，提升产品不同流程环节的转化。任职资格1、具有较强的逻辑推理分析能力，能把复杂的业务问题抽象成数学问题，并找到解决方案。分析能力强，掌握相关的软件技能2、项目管理与推动：主动管理所负责的业务线，主动为业务线的KPI负责，与产品、运营、研发团队紧密合作，推进业务策略执行和优化3、营销活动设计优化：设计各类A/B test、营销活动，找到业务增长的驱动点，优化已有流程环节转化率4、良好的沟通能力，学习能力，有创新和冒险精神5、 结果导向，有责任心，具有良好的团队合作精神,25k-35k,已上市
708,商业分析,溢米辅导,1000-9999人,上海 徐汇区 漕河泾,硕士,5-10年,商业数据分析高级经理,【岗位职责】1. 深刻理解公司的产品和业务模式及数据内容，进一步发现客户、产品、运营、市场等需求，撰写数据挖掘项目分析方案，并提出可行性和价值性的结论和建议，给予公司运营决策参考支持；2. 负责输出针对海量业务数据进行深度及多维度分析的需求文档（如：用户画像、行为特征、属性、预测、关联度模型等分析，并建立有效的数据运营及预测预警评估模型）；3. 能依据用户行为数据推测客户潜在需求，提高目标转换率，设计各种数据报表，并进行系统的数据分析工作；4. 基于需求文档制定开发工作计划，通过跨部间协作配合，保证项目逐步推进落地、业务顺利开展；5. 对所负责项目数据流转全程监控，追踪数据使用情况，避免脱节和浪费，协助产品及销售团队合理规划使用数据、提升质量和效率。【任职要求】1. 统计学，应用数学，计算机，信息管理等相关专业本科及本科以上学历；2. 熟练使用Excel，掌握一种数据分析工具（R/Python/SPSS/SAS）以上者优先；3. 有较强的业务数据敏感度，较强的数据分析能力、逻辑思考能力以及问题定位解决能力；4. 具有良好的沟通表达能力和团队协作精神，积极主动乐观。,20k-25k,B轮
709,商业分析,我图网,500-999人,上海 浦东新区 张江,本科,1-3年,商业分析师,1. 负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；2. 在小组长的带领下，围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化。；3. 针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；4. 协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察。5. 对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告。岗位要求：1. 本科及以上学历 社会学、统计学、经济学、应用数学、互联网相关专业优先；2. 能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；3. 拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；4. 具有一定的研究能力，优秀的专业素养及敬业精神；5. 有创新意识，能够提出改进性的产品创意和计划；6. 较强的数据分析能力，沟通能力，跨部门合作能力；7 .具备SPSS/R/SQL等软件实操能力者优先；8.具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,12k-24k,不需要融资
710,商业分析,我图网,500-999人,上海 浦东新区 张江,本科,3-5年,商业数据分析,#负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；#在小组长的带领下，围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化；#针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；#协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察；#对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告；岗位要求：#本科及以上学历，心理学、社会学、统计学、经济学、应用数学、互联网相关专业优先；#能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；#拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；#具有一定的研究能力，优秀的专业素养及敬业精神；#有创新意识，能够提出改进性的产品创意和计划；#较强的数据分析能力，沟通能力，跨部门合作能力；#具备SPSS/R/SQL等软件实操能力者优先；#具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,9k-18k,不需要融资
712,商业分析,爱回收,1000-9999人,上海 杨浦区 五角场,本科,3-5年,商业分析师,1、对用户询价、交易规律等复杂行为进行全面分析，挖掘有价值的信息。2、与运营团队密切配合，用数据驱动产品设计和运营策略，搭建线上流量、产品和用户的数据体系，输出各类自动报表和仪表盘进而改善业务。                                                                                 3. 数据分析，包含下述维度：-分渠道流量漏斗分析-用户旅程和各接触点转化分析-产品和运营模块转化和相关性分析4. 涉及的数据来源：-GrowingIO-Piwik-友盟-个推                     【岗位要求】1. 3年以上互联网数据分析经验2. 熟悉流量渠道的运营方式，熟悉常见的运营手段对数据的影响3. 精通数据分析工具；了解ETL运作方式，能够产品化的提出数据需求4. 加分项：熟悉增长的方法论；好奇心,15k-25k,D轮及以上
713,商业分析,我图网,500-999人,上海 浦东新区 南码头,本科,3-5年,商业数据分析师,工作职责:1.基于公司用户运营、内容生产、产品改进等业务需求，能够从内部、外部提取数据，完成数据的提取、清洗、分析、验证，通过数据提炼分析观点，撰写分析报告。2.清晰认识公司的战略重点和业务方向，通过数据挖掘与探索，为运营、产品、市场、等提供商业决策的数据支持和建议3.负责数据分析体系的规划和建立，对用户进行分层；对接产品、运营、市场的数据分析需求，用数据辅助决策。4. 沉淀分析思路与框架，归纳数据产品需求，设计数据产品或其它工具，并具备一定的工具实施落地落能力，推动数据产品建设。任职资格：1. 本科及以上学历，数学、统计、金融、经济等相关专业优先。2. 3年以上互联网公司相关工作经验，拥有良好的数据分析思路并有有用户流数据建模经验。3. 熟练掌握Excel，懂得SQL，并至少掌握一种主流的统计分析工具： SAS/ R/Python/stata 等。4. 逻辑严谨细致，有探索精神，工作踏实认真，有较强的沟通推动能力。5. 有用户分层、用户行为流数据挖掘经验者优先。,16k-25k,不需要融资
714,商业分析,凯熙信息,100-499人,上海 静安区 静安寺,本科,3-5年,商业数据分析师,"该岗位为outsourcing岗位职责：- 作为BA或者PM跟进公司内部项目开展。- - IT项目（商务智能，大数据服务及AI，企业Portal，移动端App及微信平台相关，CRM，知识库管理等）CR跟进，用户沟通，相关change management操作- IT各功能团队的沟通协助（Global Solution, Back office and Front office, Level2 Supporting, ITIO，ERP，Procurement，Finance）。- 事业部业务需求记录以及汇报沟通。- 其他临时需要协助的工作。任职资格：- 本科及以上学历。- 英文流利- 4～6年 制药、化工、零售行业经验，对commercial流程有一定的了解。",15k-30k,100-499人
715,商业分析,饿了么,1000-9999人,上海 普陀区 金沙江路,本科,3-5年,商业分析,岗位描述：1、通过对数据的敏锐洞察以及定性和定量分析，迅速定位内部问题、发现潜在机会，独立编写分析报告，并提出可落地方案；2、对接各业务团队，梳理业务逻辑，挖掘深度价值，输出业务提升策略，帮助改善业务问题、提升业务效率；3、协助推进、建立完善的业务指标监控体系，针对异常情况协调资源进行跟踪和深入分析；4、梳理业务常规分析体系、常用指标体系，根据日常数据监控及项目分析，输出业务意见，为决策做支持，推进报表自动化项目、提升监控数据准确性。任职要求：1、硕士学历，统计学、数学、计算机、市场营销等相关专业，3年以上商业分析、运营分析经验；2、具备较强的总结汇报能力，能做出深入的业务专项数据分析，并形成数据分析报告；3、逻辑思维能力强，较强的业务和行业洞察；责任心强，踏实肯干，对业务有想法和热情；动手和实操能力强；4、善于与业务各级别同事沟通；5、熟练操作SQL、PPT，至少掌握一种分析工具，如R，SPSS、SAS等。,12k-24k,D轮及以上
716,商业分析,携程旅行网,10000人以上,上海  ,本科,3-5年,商业数据分析/高级/资深数据分析/收益专家,岗位描述：1、通过数据分析、数据挖掘，对产品进行定价，迭代定价算法，提高转化率和收益。2、深入理解业务知识，和业务紧密合作，在此基础上分析数据，挖掘业绩增长点。3、通过数据监控、分析，建立日常监控和预警，及时发现和分析数据变化原因和方案。岗位要求：1、三年以上数据分析/收益管理工作经验，有相关工作经验者优先。2、数学、统计、计算机相关专业本科及以上学历。3、熟练掌握HIVE/SQL，熟悉常用数据分析工具。4、具有良好的逻辑思维能力、沟通能力和团队合作精神。5、责任心强，积极主动，对业务有良好的理解能力。,20k-30k,已上市
717,商业分析,复星云济信息,10000人以上,上海 徐汇区 交大,本科,3-5年,商业数据分析师,"岗位描述：1、根据不同的业务场景，构建业务指标体系，建立和完善日常业务报告体系，能够及时、准确、完整的披露公司整体及各项目的运作情况； 2、通过专项分析，输出专项分析报告，为业务模块的决策和产品方向提供数据支持； 3、能够持续动态的挖掘日常的业务数据，发现业务的风险和机会点；任职要求：1、全日制本科以上学历，财务、统计、计算机等相关专业，性别不限，英语良好；2、2-5年数据分析/挖掘相关工作经验；有互联网或咨询公司相关行业经验； 3、具有深厚的数学、统计学和计算机相关知识，精通SQL等数据查询语言及R, Python等，熟悉数据仓库，具有海量数据挖掘、分析相关项目实施经验，参加过完整的数据挖掘项目并有成功案例； 4、对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，良好的跨团队的沟通能力 ； 5、数字敏感度高，具备较强的分析总结能力，具备良好的数据呈现能力，包括PPT展示和讲解能力；6，有餐饮、零售行业相关经验，数据分析，建模、数据类产品类规划经验的优先。",25k-40k,已上市
718,商业分析,阿里巴巴集团,10000人以上,上海 长宁区 曹家渡,本科,5-10年,商业分析经理,商业分析专家岗位职责1.负责配送各环节业务的数据建设工作，和产研方密切沟通配合，协作推动业务部门的数据化运营2.搭建完善的物流业务指标体系，监测预警业务发展动态，出现数据异常及时诊断归因解决3.主导分析业务问题，基于分析结果，为相关部门提供策略和建议4.配合运营产研推动策略落地，驱动配送业务链条的优化迭代5.对不同的业务和场景，有深刻的理解，支撑精细化运营、产品侧的体验和优化分析岗位要求1.学历：本科及以上，2.工作年限：3年以上互联网工作经验，并且从事数据相关工作3.专业背景：数学、统计等理工科专业优先考虑4.精通SQL（至少有1年以上写SQL经验）、熟悉Python/R、Excel运用熟练（精通基本函数）5.熟悉hadoop、hive、spark等大数据平台使用6.具备较强的自驱力、沟通能力、执行力、数据敏感度和分析能力，能够针对业务提炼指标评估策略价值及发现关键问题7.性格皮实、有责任心、内心强大，能主动担任重要项目负责人,25k-40k,已上市
719,商业分析,我图网,500-999人,上海 浦东新区 张江,本科,1年以内,商业数据分析,"TMT行业最少两年经验为硬性要求。工作职责：1、观察和分析用户数据，了解数据背后的含义，找到关键指标；负责获取用户、激发活跃、提高留存、增加营收的全过程，并追踪效果和持续优化；2、参与产品设计，快速推进开发，以验证假设，持续完善产品数据；3、协作市场运营部门，完成定期的数据培训和交流，提升团队整体的数据意识；4、结果导向，对数据增长的目标负责； 职位要求：1、对数据敏感，有极强的好奇心和探索欲，思维清晰，执行力佳；2、计算机、统计学、数学等相关专业优先，211/985高校本科或以上学历优先，3年以上移动互联网用户增长经验优先；3、熟悉移动互联网产品及技术，熟悉社交产品的内在逻辑;4、能快速理解业务，发掘数据和用户行为、产品模型之间的联系；5、加分项：有过现象级活动运营的经历（请提供活动数据）；有过教育行业经历，或者策划过面向家长的活动。6、加分项：熟练使用百度统计、google分析、神策或其他类似分析统计工具, 熟练使用数据分析工具（MySQL），有成熟的互联网相关用户增长案例优先。",15k-30k,不需要融资
720,商业分析,乐贝,1000-9999人,上海 长宁区 中山公园,本科,1-3年,商业数据分析师,岗位职责：1、分析用户、行为等数据，对数据趋势进行归纳总结，并能根据数据研究结果进行预测，提供运营支持；2、响应临时性数据分析需求，做出逻辑清晰的分析报告；3、深入理解业务，帮助业务理解、使用数据，参与数据产品或项目开发，构建产品逻辑，探索数据产品化的机会。4、参与数据模型搭建，辅助建立与完善数据分析体系，制定数据统计规范，制定数据统计模型，并实施落实任职要求：1、统招本科及以上学历(985/211)，计算机、统计学等相关专业；2、2年左右互联网、电商行业相关数据分析工作经验，有数据分析模型搭建等项目经验优先；3、熟练操作SQL，掌握至少一种数据分析工具（SPSS、SAS、Python、R等），有一定的编程功底；4、敏锐的数据洞察能力，善于从数据中发现、归纳数据规律；5、工作积极主动，具有较强的抗压能力，能够承受较大强度的工作。,15k-25k,不需要融资
721,商业分析,平安普惠,10000人以上,上海 浦东新区 金桥,大专,1年以内,商业数据分析,信贷客户分析，反欺诈调查，,5k-7k,已上市
723,商业分析,哔哩哔哩,1000-9999人,上海 杨浦区 江湾,硕士,3-5年,商业数据分析专家,岗位描述：1、基于对业务理解，搭建出可以准确反映业务运作健康状况的数据指标体系 2、商业嗅觉灵敏，善于沟通，能够深入了解业务、挖掘业务问题和痛点，通过数据分析为业务决策、产品方向、运营策略提供数据支持； 3、沉淀分析思路与框架，提炼数据产品需求，与相关团队（如数据PD、技术开发等团队） 协作并推动数据产品的落地，实现数据产品化；岗位要求：1、五年以上相关工作经历，统计、数学、信息技术、计算机或其他相关硕士以上学历； 2、丰富的大项目的经验，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目； 3、熟练运用SQL，拥有撰写各种商业分析报告思路和技能，熟悉各种数据技术平台，例如：hadoop、mysql等； 4、良好的商业嗅觉，对商业数据敏感度高，对商业竞争敏感，有丰富的数据分析、挖掘和建模的经验，尤其是互联网广告相关的优先； 5、具备良好的抗压能力、沟通能力和团队精神；,25k-50k,已上市
